year,exam_id,question_id,stage,typeA,examKind,qCategory,qSubcategory
1735,E2d40533138c8,Qb1563e165163,초시,대과,식년시,賦,
1735,Ef5a9153d057f,Qfa04b934d060,초시,대과,증광시,賦,
1735,E2d40533138c8,Qec706b1c9336,초시,대과,식년시,箋,
1735,Ef5a9153d057f,Q0c1d1548db18,초시,대과,증광시,箋,
1735,E2d40533138c8,Qad87455c01e3,초시,대과,식년시,表,
1735,Ef5a9153d057f,Qa847fcf42050,초시,대과,증광시,表,
1735,E986ac16965ae,Qe7fe9638aee9,초시,대과,증광시,策,
1735,E8617b4908032,Q8e40946767e7,복시,대과,증광시,賦,
1735,E8617b4908032,Q9047b2528510,복시,대과,증광시,表,
1735,Eaecfcaaaaeb8,Qfd4234e206d9,복시,대과,식년시,策,
1735,E3848e99fc345,Q3ce12c1603f0,복시,대과,증광시,策,
1735,Eaecfcaaaaeb8,Q922fe1147246,복시,대과,식년시,表,
1735,E3848e99fc345,Q51c82b0f4c01,복시,대과,증광시,表,
1735,Eae2f43b18cf2,Q0a2ca5896c54,초시,소과,증광시,賦,
1735,Eae2f43b18cf2,Qcab14febc133,초시,소과,증광시,詩,
1735,Efedc99030ff3,Q71eb644517f1,초시,소과,증광시,疑,
1735,Efedc99030ff3,Qf195e31a1228,초시,소과,증광시,義,禮義
1735,Efedc99030ff3,Q430ec4b631ae,초시,소과,증광시,義,詩義
1735,Ea89c7ab17f5e,Q198636a30873,전시,대과,증광시,賦,
1735,Edf46f1a8f681,Q624bb1d76a00,복시,소과,증광시,賦,
1735,Edf46f1a8f681,Q72abd05d8c97,복시,소과,증광시,詩,
1735,E1f3bd2c853dc,Q28bb1fcba667,복시,소과,증광시,疑,
1735,E1f3bd2c853dc,Qc185a7439bca,복시,소과,증광시,義,禮義
1735,E1f3bd2c853dc,Q1eab0b6d52fb,복시,소과,증광시,義,易義
1735,Eb7db09b3a021,Q4963217144df,복시,소과,식년시,,
1735,E90b1013e9d7b,Qf4ce9e81c853,복시,소과,식년시,,
1735,E7af5864ab4ad,Q58f11cc3cb08,전시,대과,식년시,賦,
1735,E8267163b8d77,Qe3da9ff43392,전시,대과,정시,賦,
1736,E56972b0fdf22,Q1b450bcaef35,전시,대과,정시,表,
1736,E56972b0fdf22,Qf9d29d7df404,전시,대과,정시,賦,
1736,E687ec1f79843,Q359be4a8e314,전시,대과,알성시,銘,
1737,Ed38f53ac84c4,Q901b7f005d20,초시,대과,별시,表,
1737,E5119d0630099,Qbb527c476fea,초시,대과,별시,策,
1737,E081386ec76df,Q4f36e81adac8,전시,대과,별시,策,
1737,Eca48207d8a13,Qc34c753fa1ca,전시,대과,중시,制,
1737,Ea87653f8f138,Q8cb6b298a450,초시,소과,식년시,賦,
1737,Ea87653f8f138,Q748931907d43,초시,소과,식년시,詩,
1737,E11a4ad2db5d9,Q3f1e982a30a5,초시,소과,식년시,疑,
1737,E11a4ad2db5d9,Q4685be30bada,초시,소과,식년시,義,禮義
1737,E11a4ad2db5d9,Q3b10956a46d9,초시,소과,식년시,義,易義
1738,E4b5472918f87,Q7920b05bfffa,초시,대과,식년시,表,
1738,E9fdad3dd6a76,Q0a9f6242df72,복시,소과,식년시,賦,
1738,E9fdad3dd6a76,Q9f62e99088de,복시,소과,식년시,詩,
1738,Ead8972daaf7a,Q5d1d60cd4142,복시,소과,식년시,疑,
1738,Ead8972daaf7a,Qeac474961123,복시,소과,식년시,義,詩義
1738,Ead8972daaf7a,Q12e3479e5c62,복시,소과,식년시,義,書義
1738,E4485024531cf,Q6195dd40027e,전시,대과,식년시,賦,
1739,E8ca2902c4f08,Q71126749436a,전시,대과,알성시,銘,
1739,E47dc7168a33b,Q9e706b262b9d,전시,대과,정시,賦,
1740,E6121b43786e1,Q241564f3d51a,전시,대과,정시,賦,
1740,Ea4c56bd8e4f2,Qf50865434fcc,초시,소과,증광시,賦,
1740,Ea4c56bd8e4f2,Qabbf496bb9a6,초시,소과,증광시,詩,
1740,E883989d424a6,Qb326d0cf11f5,초시,소과,증광시,疑,
1740,E883989d424a6,Qb1399ccc9a1a,초시,소과,증광시,義,詩義
1740,E883989d424a6,Q495c5b733edf,초시,소과,증광시,義,禮義
1740,Ef9ed65fb65ba,Qdd2cdac5b718,복시,소과,증광시,賦,
1740,Ef9ed65fb65ba,Q91089ea0671a,복시,소과,증광시,詩,
1740,Ef9879c44482a,Q6819e1b33e37,복시,소과,증광시,疑,
1740,Ef9879c44482a,Q673d8aad5330,복시,소과,증광시,義,禮義
1740,Ef9879c44482a,Qae63ec01c3be,복시,소과,증광시,義,詩義
1741,E0442a9b4a69a,Q3139c6b977f2,복시,소과,식년시,疑,
1741,E0442a9b4a69a,Q96cf58e11a11,복시,소과,식년시,義,書義
1741,E0442a9b4a69a,Q291a8327ed82,복시,소과,식년시,義,禮義
1741,Eead3e4d212a8,Qca48c47ec730,복시,소과,식년시,賦,
1741,Eead3e4d212a8,Q6da8536cd169,복시,소과,식년시,詩,
1744,E9623acae8677,Q2261f98d5a9b,복시,소과,식년시,賦,
1744,E9623acae8677,Q91b72c447760,복시,소과,식년시,詩,
1744,E80ec24ed7445,Q1643b75fa113,복시,소과,식년시,疑,
1744,E80ec24ed7445,Qe19875b379de,복시,소과,식년시,義,禮義
1744,E80ec24ed7445,Qd053d08e3e0d,복시,소과,식년시,義,書義
1749,Ed1e2d02ec73b,Q0252d54e1548,초시,소과,식년시,賦,
1749,Ed1e2d02ec73b,Q0fb513a79b05,초시,소과,식년시,詩,
1749,E0d8a2b8e9582,Qaf81ab85e708,초시,소과,식년시,疑,
1749,E0d8a2b8e9582,Q64857c542264,초시,소과,식년시,義,易義
1749,E0d8a2b8e9582,Q95c085c1b07d,초시,소과,식년시,義,禮義
1750,Eb0cfe7c19470,Q1b7f92d9edac,복시,소과,식년시,賦,
1750,Eb0cfe7c19470,Q4e8ca68f2e7a,복시,소과,식년시,詩,
1750,Eddb356c56c4f,Q640b711f52a2,복시,소과,식년시,疑,
1750,Eddb356c56c4f,Q72c451e83d0c,복시,소과,식년시,義,禮義
1750,Eddb356c56c4f,Qcefce2bb5f65,복시,소과,식년시,義,書義
1753,Eb0ceb7ff8451,Qa8c3538ac47d,복시,소과,식년시,賦,
1753,Eb0ceb7ff8451,Qebd9a5a59b41,복시,소과,식년시,詩,
1753,E3d8d4cbbcae5,Qeb06c92df29d,복시,소과,식년시,疑,
1753,E3d8d4cbbcae5,Qbfaa51a4b718,복시,소과,식년시,義,禮義
1753,E3d8d4cbbcae5,Qc168d2c01c76,복시,소과,식년시,義,易義
1754,E2d8404951923,Qa02cb1b2e3a3,복시,소과,증광시,賦,
1754,E2d8404951923,Q84247f7bc33e,복시,소과,증광시,詩,
1754,Ede3d0d8e8f97,Q658972343b7a,복시,소과,증광시,疑,
1754,E102e38a54d22,Q610eee1b106e,초시,소과,증광시,義,禮義
1754,Ede3d0d8e8f97,Q3cdf7e414c97,복시,소과,증광시,義,詩義
1755,E0f70bfb20c65,Q5b8abc8eece5,초시,소과,식년시,賦,
1755,E0f70bfb20c65,Qf6d8ae95d86c,초시,소과,식년시,詩,
1755,E5a0c528599ce,Qc36ef3ede411,초시,소과,식년시,疑,
1755,E5a0c528599ce,Q470c73b9b0a2,초시,소과,식년시,義,禮義
1755,E5a0c528599ce,Qe2fd6acf6511,초시,소과,식년시,義,書義
1756,E5ad97f5d0a4f,Q81852199d5a6,복시,소과,식년시,賦,
1756,E5ad97f5d0a4f,Q27398868a37f,복시,소과,식년시,詩,
1756,E3127c30c0232,Qcc99b463ff18,복시,소과,식년시,疑,
1756,E3127c30c0232,Q4f4350b8033e,복시,소과,식년시,義,書義
1756,E3127c30c0232,Q16866d86db26,복시,소과,식년시,義,詩義
1758,Ebe2bf2348589,Q21f24fc4dc8a,초시,소과,식년시,賦,
1758,Ebe2bf2348589,Q6114701bf684,초시,소과,식년시,詩,
1758,Ef7ab8ebffe3a,Qb5dae4a3e1c9,초시,소과,식년시,疑,
1758,Ef7ab8ebffe3a,Q4896f588876e,초시,소과,식년시,義,禮義
1759,E89599639c4ee,Qe84f7defbf54,복시,소과,식년시,賦,
1759,E89599639c4ee,Q4d1973888247,복시,소과,식년시,詩,
1759,E49860a1b3e84,Q0d22225e6dff,복시,소과,식년시,疑,
1759,E49860a1b3e84,Q48d9052ac342,복시,소과,식년시,義,禮義
1759,E49860a1b3e84,Q55e1ab10fa31,복시,소과,식년시,義,詩義
1761,Ebd10bb5e030d,Q9b088b40f673,초시,소과,식년시,賦,
1761,Ebd10bb5e030d,Qe303fd5c5236,초시,소과,식년시,詩,
1761,E43e7508891f4,Qfa5c4eb739f8,초시,소과,식년시,疑,
1761,E43e7508891f4,Q4a212d391124,초시,소과,식년시,義,詩義
1761,E43e7508891f4,Q0c78e2f4b67b,초시,소과,식년시,義,書義
1762,E1756a1d35a2b,Qbee60aca8e5e,복시,소과,식년시,賦,
1762,E1756a1d35a2b,Qb009c5aa1145,복시,소과,식년시,詩,
1762,Efce1c91adc22,Q04100970a2c3,복시,소과,식년시,疑,
1762,Efce1c91adc22,Qe01da50bf360,복시,소과,식년시,義,禮義
1763,E58673210f152,Qa437d04375ad,복시,소과,증광시,賦,
1763,E58673210f152,Q58d26f0ffa81,복시,소과,증광시,詩,
1763,E13ad32e77b79,Qbc360ced2d4f,초시,소과,증광시,義,易義
1763,E6d9812975b15,Q4f2e70bba518,복시,소과,증광시,疑,
1763,E13ad32e77b79,Q43492ed85990,초시,소과,증광시,義,詩義
1763,E6d9812975b15,Qbc2f66959d5c,복시,소과,증광시,義,書義
1763,E6d9812975b15,Qcaad64b2d6f3,복시,소과,증광시,義,禮義
1767,E0819b8800980,Q1040a892f72a,초시,소과,식년시,賦,
1767,E0819b8800980,Qd5a0bb1a8895,초시,소과,식년시,詩,
1767,E5cfbd58d74c7,Qdc76201396f1,초시,소과,식년시,疑,
1767,E5cfbd58d74c7,Q1a3d27d977db,초시,소과,식년시,義,易義
1767,E5cfbd58d74c7,Q1169b06d7482,초시,소과,식년시,義,禮義
1768,E4cecefcde73f,Q33d9dbc4f7ef,복시,소과,식년시,賦,
1768,E4cecefcde73f,Q6c397af7b157,복시,소과,식년시,詩,
1768,E782b431c9557,Q0c5c8e0b03fc,복시,소과,식년시,疑,
1768,E782b431c9557,Q839cac115f6c,복시,소과,식년시,義,禮義
1768,E782b431c9557,Q21e851fb5f08,복시,소과,식년시,義,詩義
1770,E8673c0765f1e,Q9bd0fa09aef1,초시,소과,식년시,賦,
1770,E8673c0765f1e,Q17f0238632b0,초시,소과,식년시,詩,
1770,E44799250007f,Qf64a83b30fd1,초시,소과,식년시,疑,
1770,E44799250007f,Q36a7d7f5e3cc,초시,소과,식년시,義,
1770,E44799250007f,Qd6e0e027dab3,초시,소과,식년시,義,禮義
1771,E00683b9dd1a3,Qc763305cdcc6,복시,소과,식년시,賦,
1771,E00683b9dd1a3,Q6b44b61fa997,복시,소과,식년시,詩,
1771,E695126f31862,Q750f28366a92,복시,소과,식년시,疑,
1771,E695126f31862,Qaf4264deb107,복시,소과,식년시,義,書義
1773,E376ba79119d2,Q481dd621a32c,초시,소과,식년시,賦,
1773,E376ba79119d2,Q67d97b1a7092,초시,소과,식년시,詩,
1773,Ee4e311dfcf0e,Qfacf1dada05a,초시,소과,식년시,疑,
1773,Ee4e311dfcf0e,Qf597a05968df,초시,소과,식년시,義,詩義
1773,Ee4e311dfcf0e,Qcfcc6905a3cc,초시,소과,식년시,義,書義
1774,E92512371588a,Qca186a4c4621,복시,소과,식년시,賦,
1774,E92512371588a,Q2fada6d18e12,복시,소과,식년시,詩,
1774,E66d854107c82,Q2c34d2cbf37f,복시,소과,식년시,疑,
1774,E66d854107c82,Q92ac87183d32,복시,소과,식년시,義,書義
1774,Ef7d37bd065e5,Qf01e83cd2b6b,복시,소과,증광시,賦,
1774,Ef7d37bd065e5,Qfe2826a8eca5,복시,소과,증광시,詩,
1774,E1c4dab20fc5f,Q73382dd1b713,복시,소과,증광시,疑,
1774,E1c4dab20fc5f,Q9736e84ed280,복시,소과,증광시,義,
1776,E92d170fdc385,Q6932e786f8df,초시,소과,식년시,賦,
1776,E92d170fdc385,Qf88104365daf,초시,소과,식년시,詩,
1776,Ed7c01dffe5c1,Qd28f85d3c0a5,초시,소과,식년시,疑,
1776,Ed7c01dffe5c1,Q9e80eb5eb750,초시,소과,식년시,義,書義
1776,Ed7c01dffe5c1,Q1eb7815d1d55,초시,소과,식년시,義,禮義
1777,E57489dbbe346,Q6836b092f52f,초시,소과,증광시,,
1777,E6edbf8d7bc57,Q63f1d1cdea26,초시,소과,증광시,,
1777,E9483f4dbe9cc,Qda671d65baf0,복시,소과,증광시,賦,
1777,E9483f4dbe9cc,Qadf1e884dc99,복시,소과,증광시,詩,
1777,Ef386be27faf1,Q1a6cc77f69fa,복시,소과,증광시,疑,
1777,Ef386be27faf1,Q602f2ba2bf39,복시,소과,증광시,義,易義
1777,Ef386be27faf1,Qc3fdde5cff0a,복시,소과,증광시,義,禮義
1777,Ea80c65603727,Q1f4dcd703b77,복시,소과,식년시,賦,
1777,Ea80c65603727,Qf89278e632e6,복시,소과,식년시,詩,
1777,E87b0b79242cf,Q5cc0e4264598,복시,소과,식년시,疑,
1777,E87b0b79242cf,Q48f075cadd66,복시,소과,식년시,義,詩義
1777,E87b0b79242cf,Qbb29005d2416,복시,소과,식년시,義,書義
1779,E6700fa23a2bc,Qc8ea511fed51,초시,소과,식년시,賦,
1779,E6700fa23a2bc,Q4eac78f64c68,초시,소과,식년시,詩,
1779,Ef39882a95749,Q7cb816d493d9,초시,소과,식년시,疑,
1779,Ef39882a95749,Qc3d4c6f46ec5,초시,소과,식년시,義,書義
1779,Ef39882a95749,Q2827ad37d613,초시,소과,식년시,義,禮義
1780,E0ca4f414757f,Q1dbc1c2e81be,복시,소과,식년시,賦,
1780,E0ca4f414757f,Qa663d5698998,복시,소과,식년시,詩,
1780,Edec01767f3f0,Q713d46f60ab9,복시,소과,식년시,疑,
1780,Edec01767f3f0,Q887b2e3f51d6,복시,소과,식년시,義,書義
1780,Edec01767f3f0,Q7081713bb4d0,복시,소과,식년시,義,禮義
1783,Eec1a485bba42,Qf5f5612559f7,복시,소과,증광시,賦,
1783,Eec1a485bba42,Q8deddfb0cc06,복시,소과,증광시,詩,
1783,Eee0fd170a774,Q538619992d3d,복시,소과,증광시,疑,
1783,Eee0fd170a774,Q46e346bfa917,복시,소과,증광시,義,詩義
1783,Ee2acfff0be5f,Q97d25d7362e1,초시,소과,증광시,義,禮義
1783,Eee0fd170a774,Q92635584225f,복시,소과,증광시,義,書義
1783,E4f651cdfa78b,Q270c25e20c71,복시,소과,식년시,賦,
1783,E4f651cdfa78b,Q82a18242f5f4,복시,소과,식년시,詩,
1783,Ef1368a8123c1,Q5331d125beda,복시,소과,식년시,疑,
1783,E86f870b08a2c,Qb14e6e8dc822,초시,소과,식년시,義,詩義
1783,Ef1368a8123c1,Q049de72f6b6b,복시,소과,식년시,義,禮義
1785,E442d38d83882,Qccc5ea8a15ce,초시,소과,식년시,疑,
1785,E431bce729901,Q2473dd1c4dfe,초시,소과,식년시,,
1786,Ed65cd7e8c6b0,Q01b785a2554e,복시,소과,식년시,賦,
1786,Ed65cd7e8c6b0,Qb04e75847a56,복시,소과,식년시,詩,
1786,E9efb537a6697,Qb8fc5680178f,복시,소과,식년시,疑,
1786,E9efb537a6697,Q864918571b9c,복시,소과,식년시,義,書義
1788,Efed2a24c8e73,Q92037e7bdfff,초시,소과,식년시,賦,
1788,Efed2a24c8e73,Q7731bea63615,초시,소과,식년시,詩,
1788,E048a3204ba16,Q120ecd05fda4,초시,소과,식년시,疑,
1788,E048a3204ba16,Q613ca2cbeaf3,초시,소과,식년시,義,書義
1788,E048a3204ba16,Qa958af388fb7,초시,소과,식년시,義,詩義
1789,Ead4002a305e7,Q1af5655aac3e,복시,소과,식년시,賦,
1789,Ead4002a305e7,Qffee6ee517a7,복시,소과,식년시,詩,
1789,Ebb2b2413b292,Q817f56b10f07,복시,소과,식년시,疑,
1789,Ebb2b2413b292,Q296eed45c55b,복시,소과,식년시,義,禮義
1790,E7f3ec922a42b,Qacd191b2d5b8,복시,소과,증광시,賦,
1790,E7f3ec922a42b,Qe0ce2520e5e2,복시,소과,증광시,詩,
1790,E098c427502e0,Qccfa01280c6a,복시,소과,증광시,疑,
1790,E0c016fd21ae2,Qf3d9ed658d67,초시,소과,증광시,義,詩義
1790,E098c427502e0,Qafe241877062,복시,소과,증광시,義,書義
1791,E926cb3365eca,Q0d6568806fd5,초시,소과,식년시,賦,
1791,E926cb3365eca,Q387420ada9b2,초시,소과,식년시,詩,
1791,Eab88235372fd,Q194d2cd2bdc0,초시,소과,식년시,疑,
1791,Eab88235372fd,Q0e536ed4c1ba,초시,소과,식년시,義,禮義
1792,E044559787b2e,Qe2568c0be78b,복시,소과,식년시,賦,
1792,E044559787b2e,Qd8c641f0ae64,복시,소과,식년시,詩,
1792,E3e86dae32886,Qcf89eb8b4102,복시,소과,식년시,疑,
1792,E3e86dae32886,Q9e30e1062447,복시,소과,식년시,義,易義
1792,E3e86dae32886,Qbbb72c33181a,복시,소과,식년시,義,詩義
1795,E5de21ade3595,Q22eec84f3b2b,초시,소과,식년시,賦,
1795,E5de21ade3595,Q02118898b491,초시,소과,식년시,詩,
1795,E703e98d07240,Q296b05e5c03f,초시,소과,식년시,疑,
1795,E799441626f40,Q54f6f0c8dca8,복시,소과,식년시,義,書義
1795,E799441626f40,Q0db24e9301e3,복시,소과,식년시,義,易義
1795,E703e98d07240,Q860aeb0e2903,초시,소과,식년시,義,詩義
1795,E703e98d07240,Q3a1e3646ba48,초시,소과,식년시,義,禮義
1797,E4022b4b14ef6,Q8f4c2ef30961,초시,소과,식년시,賦,
1797,E4022b4b14ef6,Q39e41e5144e2,초시,소과,식년시,詩,
1797,E00b63865261c,Q44eb1678b4dd,초시,소과,식년시,疑,
1797,E00b63865261c,Qba5bf38d6c83,초시,소과,식년시,義,書義
1797,E00b63865261c,Q9bcc45290d2b,초시,소과,식년시,義,詩義
1798,E71b807cc4dbb,Qcc3f1783b60f,복시,소과,식년시,賦,
1798,E71b807cc4dbb,Qc9126c3da0b0,복시,소과,식년시,詩,
1798,Eb8bc5567c2e2,Q15d838c81436,복시,소과,식년시,疑,
1798,Eb8bc5567c2e2,Qed782d6449ef,복시,소과,식년시,義,詩義
1798,Eb8bc5567c2e2,Qda1dd5c2e637,복시,소과,식년시,義,禮義
1740,E202c4cd5c7c4,Qaf0a55bdc1d2,초시,대과,증광시,論,
1740,E0f2768c44ed3,Q88f8aec52fc6,초시,대과,증광시,表,
1740,E0f2768c44ed3,Q53c7d106c6ec,초시,대과,증광시,賦,
1740,Ece06298e1c2d,Qbfcc1c21dba2,복시,대과,증광시,策,
1740,E98b4481b5226,Q2b3db2e90e46,복시,대과,증광시,賦,
1740,E98b4481b5226,Q6343e0ebcf41,복시,대과,증광시,表,
1740,Ebc5840bcd264,Qddcf1d5baef1,전시,대과,증광시,表,
1741,E2f59c6164ce1,Qaf7a1f1450dd,전시,대과,식년시,銘,
1742,E1413673e08be,Q0f28580ee40e,전시,대과,정시,策,
1743,E8875b515e521,Q8932f53a74a7,전시,대과,알성시,賦,
1743,E3638a57d0682,Q7767e82ec41d,전시,대과,정시,賦,
1744,Ef0e9fc13e10b,Qc03c24a782f3,전시,대과,춘당대시,銘,
1744,E0027d220dd68,Q5318548c35b3,전시,대과,식년시,賦,
1744,Edee3c327cdde,Q50d1749aaccd,전시,대과,정시,賦,
1745,Eecdbdd0b875f,Qfb901174f474,전시,대과,정시,賦,
1746,E59e9479c6589,Qb6b948be07cc,전시,대과,정시,表,
1746,E67ebd69185bf,Qa0e81ad28ccf,전시,대과,알성시,表,
1746,E736006681dad,Qe45c634a7334,전시,대과,중시,詔,
1746,Efcd8cdb96478,Q1964fa7c5051,전시,대과,평안도별시,賦,
1746,E26da7e0a0f89,Q438eadb86c33,전시,대과,춘당대시,箋,
1746,E8685aff0c760,Qf3d552703d2b,전시,대과,함경도별시,賦,
1747,E48b7ab3ab6b6,Q81c1965be595,전시,대과,식년시,賦,
1747,E200261054b20,Q2620a48ccaa8,전시,대과,정시,賦,
1748,Ecc4cf4cb29d9,Q9a29a234daa3,전시,대과,춘당대시,表,
1749,E3f343fc682ae,Q35f021f48aba,전시,대과,춘당대시,賦,
1750,Ea557e551a143,Q7fc0a70e25ef,전시,대과,식년시,銘,
1750,E1ba62eb1e304,Qe4bb502ccc15,전시,대과,알성시,賦,
1750,E21666257cf7d,Q896c10ee53b6,전시,대과,온양별시,賦,
1751,Ea9979b19c6f8,Q52b08a63edb6,전시,대과,춘당대시,賦,
1751,E0db36cfdc7fa,Q7d1b94f0977a,전시,대과,정시,賦,
1752,Ed179e2d37681,Q21cc9f751927,전시,대과,정시,賦,
1753,Ed0df38dc3227,Qf2fc232faf94,전시,대과,알성시,表,
1753,E14492ceb83e5,Qd6e634c0c85d,전시,대과,정시,賦,
1753,E9d9455850173,Q4f2129762880,전시,대과,식년시,賦,
1754,Efdd83a4c6b2a,Qb16762bac3ca,전시,대과,도과정시,賦,
1754,E8aa432378cf4,Q6700baa6d5fe,전시,대과,증광시,箋,
1755,Ec64cb771513e,Qe0d3a2b04449,전시,대과,함경도별시,賦,
1755,E0582c7e9dca5,Q135776dcc805,전시,대과,정시,賦,
1756,E5ef1d5383454,Q54694f3c231d,전시,대과,정시,賦,
1756,Ec2fddb7dc505,Q7f6295d2bc4e,전시,대과,기로정시,賦,
1756,E158567ec3290,Qfdf1b6e316c0,전시,대과,식년시,表,
1756,E5ef1d5383454,Qbe6f8c7841cd,전시,대과,정시,策,
1757,Eb1b64fccbe9a,Qadec100db8e4,전시,대과,정시,賦,
1757,Eb1b64fccbe9a,Qe9b4615cfe63,전시,대과,정시,論,
1757,Ec9ea07b9dc2b,Q9cd25a0bacce,전시,대과,중시,表,
1759,E5c1cc799fec7,Qd393ef1f9e73,전시,대과,식년시,銘,
1759,E4faa58afb29a,Qbccd1a88fa1d,전시,대과,별시,賦,
1759,E074d57647332,Qf44b44af9c9d,전시,대과,알성시,賦,
1759,E10f416c72cfa,Q14638c44cf39,전시,대과,정시,賦,
1761,Eeaaae0f8a0a7,Qd42c3da5ed44,전시,대과,정시,策,
1762,E46cff82b06eb,Q500f55bbf265,전시,대과,알성시,表,
1762,E1aa938504c57,Q7bdadedf842c,전시,대과,정시,表,
1763,Ef3eb94796be1,Q3ac913e419db,전시,대과,기로정시,賦,
1763,E4b84d6d60018,Q8543817a9f87,초시,대과,증광시,擬,
1763,E4b84d6d60018,Q19cddccd247e,초시,대과,증광시,論,
1763,Ed1dde1d22e5b,Q30b2837d3af6,초시,대과,증광시,表,
1763,Ed1dde1d22e5b,Q909c90b2a415,초시,대과,증광시,賦,
1763,Ed1dde1d22e5b,Q1afb0c933c31,초시,대과,증광시,箋,
1763,Ee01a5bce0190,Q7d589d84b201,복시,대과,증광시,策,
1763,E6731fd8b6280,Q1dd536663d41,복시,대과,증광시,表,
1763,E6731fd8b6280,Q3da60c678197,복시,대과,증광시,賦,
1763,E8a4f4ff09254,Q31e01b584805,전시,대과,증광시,箋,
1763,E8a4f4ff09254,Q584adfa35b9d,전시,대과,증광시,賦,
1763,E8a4f4ff09254,Q3994b2552e24,전시,대과,증광시,策,
1763,E8a4f4ff09254,Qcadc012f8bee,전시,대과,증광시,論,
1764,E21cd946b4ed8,Q4f0f6a5ac130,전시,대과,충량과,賦,
1764,Ee7dc1a3cb3d1,Q4d7fc26dfe50,전시,대과,강화별시,賦,
1764,E9fcd9ce738b2,Qb2ee2303dba6,전시,대과,정시,賦,
1765,E55364c84deb8,Q21530b1f1400,전시,대과,식년시,賦,
1765,E2fe8e896e4a6,Qc425917bf5e2,전시,대과,알성시,賦,
1766,E64c0e0d38ea6,Q6643c9a8f8a1,전시,대과,정시,賦,
1766,E9707cb985c70,Q0c767627898c,전시,대과,중시,表,
1766,E64c0e0d38ea6,Qdfed55ab5737,전시,대과,정시,策,
1766,E64c0e0d38ea6,Q5fa073aa01d9,전시,대과,정시,詔,
1767,E678cff754da1,Qa2cbad90d7f5,전시,대과,정시,箋,
1767,Ead96c7f738e8,Qb4e6d1fec57c,전시,기타과거,경잠과,箋,
1767,E8bfeadb8cdcf,Q1f5c73f468ef,전시,대과,알성시,賦,
1767,Ef57a3684b209,Qf3a3ee9679d5,전시,대과,중시,賦,
1768,E7908865fa4d2,Q622be6a39635,전시,대과,식년시,賦,
1768,E50cec8e71835,Q1abbef95dc94,전시,대과,정시,賦,
1769,E6f27f554b0bb,Q53cfba933ddb,전시,대과,식희과,賦,
1769,Ed25bfffe2367,Qf6f2e6312aa5,전시,대과,기로정시,賦,
1769,E036c55272a7e,Q1e794076173d,전시,대과,정시,賦,
1770,Eca2c774a9b63,Qcf66dbec85ea,초시,대과,동당시,表,
1770,Ea2c6bd525807,Q1d84cd286809,전시,대과,정시,賦,
1771,Ec2d0a2f21e5a,Q631b3476e6bf,전시,대과,정시,賦,
1771,Ed37dbdcea1bf,Q29f8d5341cee,전시,대과,식년시,賦,
1772,E4397d38264bd,Qed393ffeadbe,전시,대과,기로정시,箋,
1772,E4397d38264bd,Q197fc7132448,전시,대과,기로정시,表,
1772,Edf10595e38e7,Q19b477180e0b,전시,대과,탕평정시,賦,
1772,E766f5853b36d,Q1d3764cac22e,전시,대과,정시,賦,
1773,E557e8f92f303,Q8a191b48ebbf,초시,대과,증광시,表,
1773,E033265fa47ba,Q24e4cf298e3d,복시,대과,증광시,表,
1773,E9bc0722af2cd,Q39e82a34212d,전시,대과,증광시,賦,
1773,E88a6f582dbae,Qbeed219b52f4,전시,대과,정시,賦,
1774,E8fbc9065a91f,Q05eb342f0170,초시,대과,증광시,表,
1774,E12c15412b7e0,Q912fa022dd0b,전시,대과,식년시,賦,
1774,Efd02a27dc4c1,Qe4203ec742cf,전시,대과,정시,賦,
1774,E7c6b53993f00,Q61adcf8f4d91,전시,대과,평안도별시,賦,
1774,E7c32733845f8,Q29ffaea0d164,전시,대과,함경도별시,賦,
1774,E7c6b53993f00,Q5f0b78d83ba7,전시,대과,평안도별시,賦,
1774,E7c32733845f8,Q42c8c2ad53f3,전시,대과,함경도별시,賦,
1774,E9c8c479f3036,Q2ba23a58c0f5,전시,대과,증광시,賦,
1775,E97873cf651a7,Qb825bc2a075d,전시,대과,정시,賦,
1775,E97873cf651a7,Q02a4d6d9d7dd,전시,대과,정시,表,
1775,Ea8bca97a67b0,Q45f3830e9d91,전시,대과,구현과,賦,
1776,E4955d11d27a9,Qb979a372b9e8,초시,대과,별시,表,
1776,Eb428f47b97bb,Q39211997bd20,초시,대과,정시,表,
1776,E4955d11d27a9,Qb555b8064259,초시,대과,별시,表,
1776,Eb428f47b97bb,Qd41c9ba74464,초시,대과,정시,表,
1776,E178d0a6c362a,Qbf9af5c1d831,전시,대과,기로정시,頌,
1776,Ec834b2e3f5de,Qa09fdde0e44b,전시,대과,정시,銘,
1776,Eb2b4ef9b049a,Qd447a3022e10,전시,대과,중시,表,
1777,Ec33a888cc125,Qc7e71031284b,초시,대과,증광시,表,
1777,E908a475429ed,Q6fb06f33c74f,초시,대과,식년시,表,
1777,Ec33cd3dbfdf6,Q5ae2d2cd93db,초시,대과,정시,表,
1777,Ec33a888cc125,Q9a75731274c5,초시,대과,증광시,表,
1777,E908a475429ed,Qb33c22cdd1c4,초시,대과,식년시,表,
1777,Ec33cd3dbfdf6,Q4c20e3f400ab,초시,대과,정시,表,
1777,E419a20d878ec,Qc1e06900b3de,전시,대과,식년시,論,
1777,E9ae3093342f1,Q2c790953c396,전시,대과,정시,策,
